tau_ell,seed,flat_twin,n_realized,rho_hat,pool_size,rejections,complete,y,median_relerr,mean_m,sd_m,stage,code_version
0.6,8389000.0,False,2138.0,434.28125,30332.0,6.0,True,-0.7766712910740584,0.16723559086084955,71.66666666666667,12.192894105447921,A13,d916f34
0.6,8389200.0,False,2158.0,438.34375,30310.0,10.0,True,-0.5715968829148721,0.2681656313887657,77.5,14.18097316829843,A13,d916f34
0.6,8389400.0,False,2159.0,438.546875,31265.0,11.0,True,-0.7029943303447856,0.19815528945389543,73.5,7.968688725254614,A13,d916f34
0.6,8389600.0,False,2088.0,424.125,28957.0,1.0,True,-0.5184435217492924,0.30307944147854093,78.66666666666667,10.073066398404542,A13,d916f34
0.6,8389800.0,False,2135.0,433.671875,27862.0,5.0,True,-0.7348884675122063,0.18412447964369139,74.0,12.96148139681572,A13,d916f34
0.6,8390000.0,False,2150.0,436.71875,31186.0,7.0,True,-0.9066160165521869,0.12398923585293667,74.5,4.764451699828638,A13,d916f34
0.6,8390200.0,False,2197.0,446.265625,30283.0,20.0,True,-0.6197938177954996,0.23999720402933308,76.33333333333333,14.250146198080447,A13,d916f34
0.6,8390400.0,False,2225.0,451.953125,33424.0,7.0,True,-0.9208328274532573,0.11999611141100555,76.16666666666667,13.332916660156046,A13,d916f34
0.6,8390600.0,False,2062.0,418.84375,25676.0,23.0,True,-0.694744835046965,0.20195525811114395,72.83333333333333,8.49509662491644,A13,d916f34
0.6,8390800.0,False,2130.0,432.65625,29770.0,9.0,True,-0.757508982621978,0.17477971119171937,78.83333333333333,7.833687935236294,A13,d916f34
0.6,8391000.0,False,2091.0,424.734375,28847.0,6.0,True,-0.604150038379772,0.24879976259815603,71.66666666666667,10.500793620801558,A13,d916f34
0.6,8391200.0,False,2096.0,425.75,28483.0,9.0,True,-0.7756961208394303,0.16761152564424925,77.66666666666667,11.465891446663303,A13,d916f34
0.6,8391400.0,False,2070.0,420.46875,28274.0,5.0,True,-0.7228414599639492,0.18930345484281252,72.16666666666667,11.788412389574207,A13,d916f34
0.6,8391600.0,False,2115.0,429.609375,28551.0,3.0,True,-0.714687913965894,0.19289105393553588,79.16666666666667,12.998717885494194,A13,d916f34
0.6,8391800.0,False,2098.0,426.15625,29266.0,9.0,True,-0.6983081736766351,0.20030501663373673,76.33333333333333,5.853773711604051,A13,d916f34
0.6,8392000.0,False,2162.0,439.15625,31830.0,5.0,True,-0.7927808252985842,0.16114586822766647,79.16666666666667,7.11102430502573,A13,d916f34
0.6,8392200.0,False,2206.0,448.09375,30623.0,6.0,True,-0.599457037320211,0.2515028800482304,74.0,14.170391667134682,A13,d916f34
0.6,8392400.0,False,2219.0,450.734375,32507.0,7.0,True,-0.615706880888313,0.2422663627532425,77.66666666666667,17.895995827745008,A13,d916f34
0.6,8392600.0,False,2112.0,429.0,28906.0,16.0,True,-0.6497419835683109,0.22400515686871134,68.83333333333333,13.731957859921748,A13,d916f34
0.6,8392800.0,False,2100.0,426.5625,28787.0,24.0,True,-0.7906436146004232,0.16194083915489912,80.0,10.21763181955584,A13,d916f34
0.6,8393000.0,False,2139.0,434.484375,30830.0,17.0,True,-0.6677226029001471,0.21492027970318556,71.33333333333333,15.292699783447874,A13,d916f34
1.0,8408000.0,False,1945.0,162.08333333333334,15964.0,14.0,True,-0.866439187781926,0.1360068593973803,79.16666666666667,17.221111075266503,A13,d916f34
1.0,8408200.0,False,1997.0,166.41666666666666,17225.0,26.0,True,-0.7760885487471774,0.16746014050188224,76.66666666666667,12.484657250668384,A13,d916f34
1.0,8408400.0,False,1933.0,161.08333333333334,16574.0,11.0,True,-0.8105131748193186,0.15469875736005007,75.66666666666667,10.948363652467279,A13,d916f34
1.0,8408600.0,False,1991.0,165.91666666666666,18269.0,44.0,True,-0.7159152796240138,0.19234669143051517,75.0,14.071247279470288,A13,d916f34
1.0,8408800.0,False,1957.0,163.08333333333334,17856.0,85.0,True,-0.6755685233964674,0.21107241374719155,69.5,11.326958991715296,A13,d916f34
1.0,8409000.0,False,1989.0,165.75,17058.0,6.0,True,-0.7240927519378832,0.18875881752928253,72.83333333333333,6.047037842337905,A13,d916f34
1.0,8409200.0,False,2030.0,169.16666666666666,19545.0,16.0,True,-0.7645614463760039,0.17196440193153156,80.33333333333333,8.824209124146291,A13,d916f34
1.0,8409400.0,False,1922.0,160.16666666666666,16784.0,6.0,True,-0.6520284199289506,0.2228289326794778,77.66666666666667,10.856641592438551,A13,d916f34
1.0,8409600.0,False,1962.0,163.5,18447.0,25.0,True,-0.6605719107210203,0.2184882515642342,83.33333333333333,13.980939405729025,A13,d916f34
1.0,8409800.0,False,1969.0,164.08333333333334,16490.0,29.0,True,-0.734045281169922,0.18448230609870306,75.33333333333333,8.801515021101007,A13,d916f34
1.0,8410000.0,False,1897.0,158.08333333333334,17271.0,1.0,True,-0.7602478024651477,0.17368095463029207,74.5,6.715653356152326,A13,d916f34
1.0,8410200.0,False,1892.0,157.66666666666666,17301.0,6.0,True,-0.5910007889800434,0.25644793776399905,72.5,6.6558245169174945,A13,d916f34
1.0,8410400.0,False,1966.0,163.83333333333334,17857.0,16.0,True,-0.7921173691213885,0.1613922331517459,72.16666666666667,13.731957859921748,A13,d916f34
1.0,8410600.0,False,1961.0,163.41666666666666,16529.0,13.0,True,-0.7851202827505691,0.16401354562920195,76.16666666666667,17.531875731554415,A13,d916f34
1.0,8410800.0,False,1910.0,159.16666666666666,14912.0,14.0,True,-1.0467106032019073,0.08980270051181422,79.83333333333333,9.537644712750977,A13,d916f34
1.0,8411000.0,False,1865.0,155.41666666666666,16618.0,26.0,True,-0.7314077506094785,0.18560610173302688,81.33333333333333,11.724617975297388,A13,d916f34
1.0,8411200.0,False,1910.0,159.16666666666666,15655.0,27.0,True,-0.7090903283927187,0.19539330173053726,68.83333333333333,10.048217088949993,A13,d916f34
1.0,8411400.0,False,2012.0,167.66666666666666,18982.0,3.0,True,-0.8076964297373774,0.15570536261278228,77.33333333333333,14.760307133209208,A13,d916f34
1.0,8411600.0,False,1951.0,162.58333333333334,18606.0,12.0,True,-0.6973640688453006,0.20074092968602675,81.83333333333333,10.553040636075778,A13,d916f34
1.0,8411800.0,False,1919.0,159.91666666666666,17578.0,2.0,True,-0.6455335124979084,0.22618639954448697,74.16666666666667,10.870449239413553,A13,d916f34
1.0,8412000.0,False,1970.0,164.16666666666666,17522.0,4.0,True,-0.7772490211569912,0.16701326983033124,79.16666666666667,11.771434350437787,A13,d916f34
1.0,8412200.0,False,1977.0,164.75,19206.0,19.0,True,-0.7707787722250432,0.16952011088314556,81.16666666666667,8.750238091998792,A13,d916f34
1.0,8412400.0,False,2021.0,168.41666666666666,22151.0,18.0,True,-0.5613189306831639,0.2745876936488997,68.16666666666667,12.828354012369111,A13,d916f34
1.0,8412600.0,False,1941.0,161.75,16853.0,4.0,True,-0.6756071449550805,0.2110536440333784,76.33333333333333,8.453795991545258,A13,d916f34
1.0,8412800.0,False,1965.0,163.75,19975.0,4.0,True,-0.6277247765547992,0.2356542211453652,76.83333333333333,14.510915431724722,A13,d916f34
1.0,8413000.0,False,2000.0,166.66666666666666,18003.0,21.0,True,-0.6304861578470324,0.23416061073710487,78.16666666666667,18.956968815363563,A13,d916f34
1.0,8413200.0,False,1894.0,157.83333333333334,16223.0,7.0,True,-0.670099004350391,0.21374747625110127,75.0,17.204650534085253,A13,d916f34
1.0,8413400.0,False,1966.0,163.83333333333334,16048.0,2.0,True,-0.6350199623469911,0.23172881333653977,76.5,23.729728190605133,A13,d916f34
1.0,8413600.0,False,1966.0,163.83333333333334,17291.0,8.0,True,-0.6132683323613496,0.2436305062439676,70.5,12.437845472588892,A13,d916f34
1.0,8413800.0,False,1954.0,162.83333333333334,18311.0,9.0,True,-0.6548507207173372,0.22138555435319285,71.66666666666667,14.895189380020206,A13,d916f34
1.0,8414000.0,False,2023.0,168.58333333333334,19739.0,24.0,True,-0.8032753155684984,0.15729853738732327,78.83333333333333,15.144856112445133,A13,d916f34
1.0,8414200.0,False,1888.0,157.33333333333334,15866.0,34.0,True,-0.8698738884761685,0.13493546547050445,72.33333333333333,13.411437904515184,A13,d916f34
1.0,8414400.0,False,2053.0,171.08333333333334,19590.0,15.0,True,-0.9019403069064686,0.12533134290628795,83.83333333333333,19.67146834038239,A13,d916f34
1.0,8414600.0,False,2001.0,166.75,17934.0,14.0,True,-0.7004718395981464,0.19930957377336644,69.66666666666667,8.914407813571616,A13,d916f34
1.0,8414800.0,False,1967.0,163.91666666666666,16572.0,2.0,True,-0.8372237906284851,0.14547092801364508,84.66666666666667,7.501111028818776,A13,d916f34
1.0,8415000.0,False,1929.0,160.75,17579.0,4.0,True,-0.7561871429798264,0.17531248953840506,71.83333333333333,6.306081720582652,A13,d916f34
1.0,8415200.0,False,2003.0,166.91666666666666,19099.0,11.0,True,-0.8345731499233642,0.14636149943726848,80.16666666666667,10.068101443006356,A13,d916f34
1.0,8415400.0,False,1987.0,165.58333333333334,18545.0,3.0,True,-0.6776361349721959,0.21006991757137755,74.66666666666667,15.616230872610288,A13,d916f34
1.0,8415600.0,False,1903.0,158.58333333333334,16128.0,62.0,True,-0.7568723643192201,0.17503610301722244,83.5,16.813684902483452,A13,d916f34
1.0,8415800.0,False,1987.0,165.58333333333334,18108.0,44.0,True,-0.7245403637752217,0.18856437076830462,74.0,12.649110640673518,A13,d916f34
1.0,8416000.0,False,1998.0,166.5,16549.0,1.0,True,-0.7414187914297624,0.18137657995833112,81.83333333333333,4.119061381755152,A13,d916f34
1.0,8416200.0,False,1868.0,155.66666666666666,17418.0,11.0,True,-0.5616465900158685,0.2743806053879369,70.66666666666667,11.621818561080131,A13,d916f34
1.0,8416400.0,False,2039.0,169.91666666666666,17890.0,7.0,True,-0.9127994052757965,0.1222364123186788,80.66666666666667,16.107969042268074,A13,d916f34
1.0,8416600.0,False,1991.0,165.91666666666666,18763.0,4.0,True,-0.5951112394217546,0.254032194863256,76.16666666666667,19.260494974601944,A13,d916f34
1.0,8416800.0,False,1969.0,164.08333333333334,19533.0,8.0,True,-0.8597117869661929,0.13813006399987615,80.83333333333333,12.44856082712643,A13,d916f34
1.0,8417000.0,False,1948.0,162.33333333333334,17783.0,1.0,True,-0.5971509036272651,0.25284192978792513,69.5,3.391164991562634,A13,d916f34
1.0,8417200.0,False,1976.0,164.66666666666666,15832.0,3.0,True,-0.7019777964286547,0.19861964602719878,85.0,7.293833011524188,A13,d916f34
1.0,8417400.0,False,1960.0,163.33333333333334,15572.0,12.0,True,-1.0376890913407504,0.09168766413866825,70.5,10.425929215182693,A13,d916f34
1.0,8417600.0,False,1959.0,163.25,17937.0,19.0,True,-0.6782407416343761,0.20977767046899753,74.83333333333333,13.991664185030551,A13,d916f34
1.0,8417800.0,False,1961.0,163.41666666666666,18775.0,10.0,True,-0.8880672438336442,0.12939954706037843,84.5,8.47938677028003,A13,d916f34
1.0,8418000.0,False,1924.0,160.33333333333334,16963.0,23.0,True,-1.044553047750619,0.09024994631724687,77.0,11.224972160321824,A13,d916f34
1.0,8418200.0,False,1939.0,161.58333333333334,18952.0,9.0,True,-0.7583837821566674,0.1744280066933261,71.0,6.0,A13,d916f34
1.0,8418400.0,False,1952.0,162.66666666666666,15776.0,104.0,True,-0.8061051965927013,0.15627690564535773,78.16666666666667,14.091368516459523,A13,d916f34
1.0,8418600.0,False,1965.0,163.75,16050.0,42.0,True,-0.6892239283093093,0.20453897332314008,74.66666666666667,15.14815720365572,A13,d916f34
1.0,8418800.0,False,1896.0,158.0,18143.0,20.0,True,-0.6819558121919228,0.20799082990793327,66.33333333333333,12.738393409950357,A13,d916f34
1.0,8419000.0,False,2011.0,167.58333333333334,17749.0,5.0,True,-0.7448111332698731,0.17996533813294455,80.66666666666667,15.908069231263317,A13,d916f34
1.0,8419200.0,False,1891.0,157.58333333333334,15312.0,26.0,True,-0.6240645450799385,0.23764870655892179,80.83333333333333,6.6758270399005,A13,d916f34
1.0,8419400.0,False,1901.0,158.41666666666666,17619.0,13.0,True,-0.7318413438309329,0.1854208878044822,72.0,12.946041866145807,A13,d916f34
1.0,8419600.0,False,1968.0,164.0,16800.0,4.0,True,-0.7790438774353112,0.16632446017368802,77.5,17.073371078963874,A13,d916f34
1.0,8419800.0,False,1986.0,165.5,18461.0,5.0,True,-0.5594031400754435,0.275801649926353,64.83333333333333,10.59087657687817,A13,d916f34
1.0,8420000.0,False,1987.0,165.58333333333334,18505.0,15.0,True,-0.7430209221934254,0.18070870672582695,84.5,13.003845585056753,A13,d916f34
1.0,8420200.0,False,1946.0,162.16666666666666,19340.0,4.0,True,-0.7321564337500873,0.1852864097807338,72.33333333333333,11.656185768366367,A13,d916f34
1.0,8420400.0,False,1992.0,166.0,19985.0,6.0,True,-0.7982631694089662,0.15912441886658407,74.66666666666667,9.66781602362533,A13,d916f34
1.0,8420600.0,False,1948.0,162.33333333333334,17204.0,11.0,True,-0.6155841161056822,0.2423348554066066,72.5,17.489997141223323,A13,d916f34
1.0,8420800.0,False,1940.0,161.66666666666666,18193.0,10.0,True,-0.8867558738738945,0.1297908647904753,77.33333333333333,11.430952132988166,A13,d916f34
1.0,8421000.0,False,2004.0,167.0,19470.0,3.0,True,-0.8604491449853446,0.13789574166688498,82.33333333333333,16.132782359737785,A13,d916f34
1.0,8421200.0,False,1989.0,165.75,17054.0,12.0,True,-0.891788486819545,0.12829552645023182,77.83333333333333,14.358505028959897,A13,d916f34
1.0,8421400.0,False,2040.0,170.0,18287.0,11.0,True,-0.6368684244827657,0.23074461555462034,77.83333333333333,11.788412389574207,A13,d916f34
1.0,8421600.0,False,1981.0,165.08333333333334,17312.0,13.0,True,-0.765309888987598,0.17166830181365772,76.66666666666667,8.01664934163062,A13,d916f34
1.0,8421800.0,False,1978.0,164.83333333333334,17037.0,15.0,True,-0.7362922113314131,0.18353030598375109,72.33333333333333,8.524474568362947,A13,d916f34
1.0,8422000.0,False,1921.0,160.08333333333334,17085.0,3.0,True,-0.9824619018568228,0.10412094428997665,74.0,11.541230437002806,A13,d916f34
1.0,8422200.0,False,1947.0,162.25,18173.0,9.0,True,-0.837576182783297,0.14535293889821838,77.66666666666667,7.339391437078873,A13,d916f34
1.0,8422400.0,False,1908.0,159.0,16442.0,15.0,True,-0.6495130614991181,0.22412326392193316,74.5,9.60728889958036,A13,d916f34
1.0,8422600.0,False,1942.0,161.83333333333334,17061.0,12.0,True,-0.919783777792188,0.1202863155080649,72.5,11.20267825120404,A13,d916f34
1.0,8422800.0,False,1945.0,162.08333333333334,16056.0,19.0,True,-0.6859197314732947,0.20610108046246894,69.66666666666667,11.147495981908522,A13,d916f34
1.0,8423000.0,False,1981.0,165.08333333333334,19191.0,14.0,True,-0.7271621230259953,0.18742946993777942,72.16666666666667,7.386925386564202,A13,d916f34
1.0,8423200.0,False,1937.0,161.41666666666666,16408.0,17.0,True,-0.8688915016511833,0.13524103891918868,69.5,12.988456413292536,A13,d916f34
1.0,8423400.0,False,2003.0,166.91666666666666,18450.0,10.0,True,-0.7116032184367654,0.19426599264605965,79.5,12.786711852544421,A13,d916f34
1.0,8423600.0,False,1992.0,166.0,16621.0,14.0,True,-0.8245244943498096,0.14978747700390238,78.16666666666667,7.054549359574052,A13,d916f34
1.0,8423800.0,False,1952.0,162.66666666666666,17959.0,5.0,True,-0.6536677952695203,0.22198938331520718,68.33333333333333,9.223159256278006,A13,d916f34
1.0,8424000.0,False,1942.0,161.83333333333334,15968.0,23.0,True,-0.656261637964162,0.22066749351352066,79.33333333333333,14.22204861005146,A13,d916f34
1.0,8424200.0,False,1956.0,163.0,18088.0,34.0,True,-0.6282115586953371,0.23539023436463172,76.33333333333333,10.17185659880568,A13,d916f34
1.0,8424400.0,False,1950.0,162.5,18142.0,12.0,True,-0.7037171887088651,0.1978257456200853,73.5,13.24764129949177,A13,d916f34
1.0,8424600.0,False,2043.0,170.25,18197.0,10.0,True,-0.8534976792768404,0.14012070724977624,83.83333333333333,16.797817318528818,A13,d916f34
1.0,8424800.0,False,1939.0,161.58333333333334,16211.0,7.0,True,-0.737762464888745,0.18291003595479335,74.0,15.899685531481433,A13,d916f34
1.0,8425000.0,False,1937.0,161.41666666666666,16237.0,31.0,True,-0.6905097258604433,0.20393429887833456,69.33333333333333,7.916228058025278,A13,d916f34
1.0,8425200.0,False,1932.0,161.0,16849.0,19.0,True,-0.7296483743547503,0.1863595382222877,78.66666666666667,10.289152864384251,A13,d916f34
1.0,8425400.0,False,1973.0,164.41666666666666,16655.0,4.0,True,-0.8166284147186323,0.1525357301600142,85.5,13.141537200799608,A13,d916f34
1.0,8425600.0,False,1932.0,161.0,16879.0,33.0,True,-0.6017581101026662,0.25017383721305597,74.83333333333333,9.786044485218053,A13,d916f34
1.0,8425800.0,False,1901.0,158.41666666666666,16968.0,16.0,True,-0.7341565467921142,0.18443504805095795,69.5,13.48703080740902,A13,d916f34
1.0,8426000.0,False,2003.0,166.91666666666666,19279.0,1.0,True,-0.7548251651107746,0.17586314476199083,67.66666666666667,8.238122763510304,A13,d916f34
1.0,8426200.0,False,1997.0,166.41666666666666,19068.0,25.0,True,-0.6057431816054147,0.24788875050208248,75.16666666666667,8.886319072972041,A13,d916f34
1.0,8426400.0,False,1903.0,158.58333333333334,15885.0,7.0,True,-0.8492731459452689,0.14149036080569652,71.66666666666667,10.595596569644707,A13,d916f34
1.0,8426600.0,False,1883.0,156.91666666666666,16680.0,19.0,True,-0.5763833752586379,0.2652263231887242,69.16666666666667,8.376554582086042,A13,d916f34
1.0,8426800.0,False,1891.0,157.58333333333334,15345.0,12.0,True,-0.8060947889363773,0.15628065079037365,81.83333333333333,10.419532938988516,A13,d916f34
1.0,8427000.0,False,1959.0,163.25,18470.0,21.0,True,-0.6748946601844411,0.21140017369984593,73.66666666666667,9.852241707685955,A13,d916f34
1.0,8427200.0,False,2044.0,170.33333333333334,19658.0,8.0,True,-0.5931245867008941,0.2551969110487428,77.83333333333333,18.345753368740862,A13,d916f34
1.0,8427400.0,False,1951.0,162.58333333333334,15950.0,13.0,True,-0.9511942309265422,0.11189373455768997,76.0,5.291502622129181,A13,d916f34
1.0,8427600.0,False,1976.0,164.66666666666666,17757.0,17.0,True,-0.8687605320857226,0.13528182951604634,73.83333333333333,15.816657885491065,A13,d916f34
1.0,8427800.0,False,1932.0,161.0,18166.0,3.0,True,-0.9326880521781433,0.11676480216166696,76.83333333333333,6.242328625334192,A13,d916f34
1.0,8428000.0,False,1904.0,158.66666666666666,15950.0,10.0,True,-0.7530077867111619,0.17660061566800486,78.0,8.0,A13,d916f34
1.0,8428200.0,False,2004.0,167.0,17542.0,9.0,True,-0.665523100957101,0.21601151310487315,74.33333333333333,11.604596790352806,A13,d916f34
1.0,8428400.0,False,1957.0,163.08333333333334,16753.0,13.0,True,-0.7431392474246251,0.1806594786379757,74.66666666666667,6.918574034197125,A13,d916f34
1.0,8428600.0,False,1951.0,162.58333333333334,18508.0,17.0,True,-0.8227798775568449,0.15039040276913576,79.83333333333333,12.560520159080463,A13,d916f34
1.0,8428800.0,False,1987.0,165.58333333333334,19892.0,36.0,True,-0.7789487081616778,0.1663609117363785,72.66666666666667,8.824209124146291,A13,d916f34
1.0,8429000.0,False,1945.0,162.08333333333334,17317.0,5.0,True,-0.5977175319638903,0.25251225951233836,67.83333333333333,13.570801990548189,A13,d916f34
1.0,8429200.0,False,1941.0,161.75,16996.0,11.0,True,-0.6918800567326262,0.20329183839571285,84.5,16.991174179555692,A13,d916f34
1.0,8429400.0,False,2030.0,169.16666666666666,20525.0,10.0,True,-0.8680323480966587,0.13550884758497536,80.0,11.260550608207398,A13,d916f34
1.0,8429600.0,False,2000.0,166.66666666666666,19029.0,8.0,True,-0.7433524259464787,0.18057082158255328,79.66666666666667,14.841383583300672,A13,d916f34
1.0,8429800.0,False,1980.0,165.0,19115.0,33.0,True,-0.8170305174769544,0.15239456637635668,78.16666666666667,14.66174159732283,A13,d916f34
1.0,8430000.0,False,1991.0,165.91666666666666,17174.0,26.0,True,-0.6703804663158512,0.21360899350180235,80.16666666666667,12.17237309100681,A13,d916f34
1.0,8430200.0,False,2039.0,169.91666666666666,20182.0,11.0,True,-0.615105833105039,0.24260188271693955,74.33333333333333,12.060956291549466,A13,d916f34
1.0,8430400.0,False,1978.0,164.83333333333334,16494.0,7.0,True,-0.6111196355700009,0.24483886886625525,80.0,11.189280584559492,A13,d916f34
1.0,8430600.0,False,1960.0,163.33333333333334,19673.0,11.0,True,-0.9601994319232517,0.10959747991072821,80.33333333333333,13.6772316887105,A13,d916f34
1.0,8430800.0,False,1958.0,163.16666666666666,17898.0,15.0,True,-0.7110190121646492,0.19452749212115428,85.83333333333333,11.889771514485325,A13,d916f34
1.0,8431000.0,False,1882.0,156.83333333333334,16094.0,42.0,True,-1.0163542388461768,0.09630431824751448,76.83333333333333,11.839200423452027,A13,d916f34
1.0,8431200.0,False,1973.0,164.41666666666666,17801.0,6.0,True,-0.6882205000117075,0.2050121027011348,79.5,10.67239429556461,A13,d916f34
1.0,8431400.0,False,1889.0,157.41666666666666,16876.0,0.0,True,-0.8342986169230907,0.1464540489995032,84.0,15.620499351813308,A13,d916f34
1.0,8431600.0,False,1919.0,159.91666666666666,16078.0,6.0,True,-0.9989228229456947,0.10024833702961747,75.33333333333333,14.528133626404552,A13,d916f34
1.0,8431800.0,False,1919.0,159.91666666666666,17206.0,28.0,True,-0.6099719529802063,0.24548674475005688,73.5,11.058933040759403,A13,d916f34
1.0,8432000.0,False,1982.0,165.16666666666666,17304.0,57.0,True,-0.6477441671528179,0.22503798622520593,75.5,6.534523701081817,A13,d916f34
1.0,8432200.0,False,1963.0,163.58333333333334,17934.0,11.0,True,-0.8406824259422004,0.14431702714703862,70.83333333333333,11.214573851318054,A13,d916f34
1.0,8432400.0,False,1955.0,162.91666666666666,16319.0,27.0,True,-0.6392230687175267,0.22949695693156766,78.33333333333333,22.76547093004374,A13,d916f34
1.0,8432600.0,False,2071.0,172.58333333333334,19487.0,33.0,True,-0.6310220561603055,0.23387184610526532,78.66666666666667,16.47624552702061,A13,d916f34
1.0,8432800.0,False,1946.0,162.16666666666666,19176.0,4.0,True,-1.0780495021829706,0.08355077791298862,71.5,4.135214625627067,A13,d916f34
1.0,8433000.0,False,1976.0,164.66666666666666,17671.0,8.0,True,-0.6541031370153545,0.22176697011690338,73.33333333333333,7.711463328491336,A13,d916f34
1.0,8433200.0,False,1922.0,160.16666666666666,16599.0,38.0,True,-0.6125677478930571,0.2440238372660128,64.83333333333333,8.471520918150805,A13,d916f34
1.0,8433400.0,False,1937.0,161.41666666666666,19152.0,6.0,True,-0.7436947031899981,0.1804285657239683,70.33333333333333,9.266426855410161,A13,d916f34
1.0,8433600.0,False,1996.0,166.33333333333334,19464.0,5.0,True,-0.7273872167945432,0.18733235087205258,81.83333333333333,9.92807467068347,A13,d916f34
1.0,8433800.0,False,1989.0,165.75,17700.0,4.0,True,-0.6684208499767953,0.2145750142423893,82.33333333333333,14.389811210251047,A13,d916f34
1.0,8434000.0,False,1898.0,158.16666666666666,17371.0,12.0,True,-0.7205902192412064,0.19028728984938909,73.5,14.446452851824906,A13,d916f34
1.0,8434200.0,False,1958.0,163.16666666666666,18294.0,0.0,True,-1.0669027050689823,0.08572298688056569,76.0,12.96148139681572,A13,d916f34
1.0,8434400.0,False,2002.0,166.83333333333334,23348.0,9.0,True,-0.6625981347772968,0.21747125724497735,70.33333333333333,12.691204303243513,A13,d916f34
1.0,8434600.0,False,1914.0,159.5,18327.0,27.0,True,-0.7192712676899399,0.190866070435336,72.5,9.544631999192006,A13,d916f34
1.0,8434800.0,False,2002.0,166.83333333333334,17898.0,3.0,True,-0.6703877794351921,0.213605396553247,76.33333333333333,12.127104628338403,A13,d916f34
1.0,8435000.0,False,1939.0,161.58333333333334,20319.0,16.0,True,-0.736839360874516,0.18329922938194354,61.5,10.894952959971878,A13,d916f34
1.0,8435200.0,False,1928.0,160.66666666666666,16806.0,20.0,True,-0.866903809084383,0.13586143297209377,78.16666666666667,3.4302575219167823,A13,d916f34
1.0,8435400.0,False,1979.0,164.91666666666666,17666.0,1.0,True,-0.6141279616831204,0.2431487483569799,72.5,8.455767262643882,A13,d916f34
1.0,8435600.0,False,1971.0,164.25,18426.0,17.0,True,-0.7718402647945941,0.1691062796770565,82.0,12.617448236470002,A13,d916f34
1.0,8435800.0,False,1950.0,162.5,16443.0,9.0,True,-0.6567804858700128,0.2204040213602477,71.16666666666667,14.743360087397537,A13,d916f34
1.0,8436000.0,False,1897.0,158.08333333333334,15995.0,11.0,True,-0.6789250710113671,0.2094473785021685,81.0,7.771743691090179,A13,d916f34
1.0,8436200.0,False,1903.0,158.58333333333334,17718.0,19.0,True,-0.5564808935354298,0.2776636999509933,70.0,9.444575162494075,A13,d916f34
1.0,8436400.0,False,2021.0,168.41666666666666,19561.0,38.0,True,-0.7505288258253892,0.1776115376643495,77.83333333333333,14.455679391390314,A13,d916f34
1.0,8436600.0,False,1947.0,162.25,19077.0,26.0,True,-0.6229112506934803,0.23828063528310217,72.33333333333333,18.853823661704983,A13,d916f34
1.0,8436800.0,False,1927.0,160.58333333333334,17573.0,101.0,True,-0.6966841580952243,0.20105544625362015,80.16666666666667,12.496666222103665,A13,d916f34
1.0,8437000.0,False,1927.0,160.58333333333334,17268.0,23.0,True,-0.6608017046595553,0.218372675618775,73.33333333333333,11.360751148875089,A13,d916f34
1.0,8437200.0,False,1988.0,165.66666666666666,17790.0,3.0,True,-0.7174821238708786,0.19165399484038015,80.33333333333333,21.322914122292637,A13,d916f34
1.0,8437400.0,False,1921.0,160.08333333333334,15275.0,19.0,True,-0.6035637879814922,0.24913584204928738,68.0,9.654014708917737,A13,d916f34
1.0,8437600.0,False,1985.0,165.41666666666666,16435.0,11.0,True,-0.6539976546256632,0.22182083990337156,77.66666666666667,15.422926656982671,A13,d916f34
1.0,8437800.0,False,1923.0,160.25,15051.0,7.0,True,-0.8273080002169898,0.1488305202193139,74.0,13.038404810405298,A13,d916f34
1.0,8438000.0,False,1997.0,166.41666666666666,17897.0,0.0,True,-0.5454336125231182,0.2848173146662505,72.83333333333333,7.026141662866374,A13,d916f34
1.0,8438200.0,False,1932.0,161.0,16915.0,32.0,True,-0.8311066410490628,0.14753442178891302,82.83333333333333,11.444066876188144,A13,d916f34
1.0,8438400.0,False,1935.0,161.25,16938.0,14.0,True,-0.6439227565127852,0.2270268605275058,67.83333333333333,6.853223086013374,A13,d916f34
1.0,8438600.0,False,1975.0,164.58333333333334,18294.0,7.0,True,-0.7421175918956541,0.18108497108849048,80.83333333333333,7.833687935236294,A13,d916f34
1.0,8438800.0,False,1991.0,165.91666666666666,17636.0,17.0,True,-0.8656097613245749,0.13626685689297469,73.5,20.354360712142253,A13,d916f34
1.0,8439000.0,False,2000.0,166.66666666666666,17986.0,14.0,True,-0.6430709756268448,0.227472564784853,79.16666666666667,10.888832199398916,A13,d916f34
1.0,8439200.0,False,2003.0,166.91666666666666,16099.0,15.0,True,-0.846248423057181,0.14247923575351318,72.16666666666667,11.634718160173312,A13,d916f34
1.0,8439400.0,False,1940.0,161.66666666666666,16419.0,5.0,True,-0.7497810267954207,0.17791762524840016,71.66666666666667,11.570076346622207,A13,d916f34
1.0,8439600.0,False,2004.0,167.0,18453.0,37.0,True,-0.6450545328514701,0.22643599619162164,82.5,8.167006795638168,A13,d916f34
1.0,8439800.0,False,2066.0,172.16666666666666,18399.0,36.0,True,-0.7074981860677715,0.19611093664897555,77.16666666666667,12.781497043252275,A13,d916f34
1.0,8440000.0,False,1994.0,166.16666666666666,18537.0,43.0,True,-0.6351204432644835,0.23167520540148073,72.16666666666667,10.30372101071582,A13,d916f34
