source,condition,reference_group,seed,R,n0,n1,n2,mm_dim,height,code_version,epsilon,label,status,heldout,truth,instrument_margin,achieved_density,mm_distance,abundance_distance,height_distance,p,null_gap,layer_count,moves,beta,sample,acceptance,S
P3,p=0.01,p3_n1500,110.0,519375.0,6119.0,13711.0,20689.0,2.1048759351210258,40.0,ba90aa8,,0.0,ok,0.2225,,-1.2249999999999999,,4.29730707125552,59.75849260565046,18.27161652075217,0.01,0.007500000000000007,,,,,,
P3,p=0.01,p3_n1500,111.0,511868.0,6251.0,13917.0,20934.0,2.1240576448190973,34.0,ba90aa8,,0.0,ok,0.19375,,-0.9375,,5.08930490820207,60.35229589452458,23.205590269561686,0.01,0.06875,,,,,,
P3,p=0.01,p3_n1500,112.0,507409.0,6203.0,13858.0,20801.0,2.135567347681878,37.0,ba90aa8,,0.0,ok,0.255,,-1.5499999999999998,,5.56453156498628,60.09262058323728,20.641120881353817,0.01,-0.017500000000000016,,,,,,
P3,p=0.01,p3_n1500,113.0,500039.0,6309.0,14254.0,21462.0,2.15478582509515,35.0,ba90aa8,,0.0,structural_block: only 5 chains,,,-5.0,,6.358047512224696,61.77943938605889,22.327124532040724,0.01,,,,,,,
P3,p=0.01,p3_n1500,114.0,492768.0,6429.0,14670.0,22259.0,2.173990302319223,33.0,ba90aa8,,0.0,structural_block: only 5 chains,,,-5.0,,7.150985402567402,63.66893205956608,24.109522297960428,0.01,,,,,,,
P3,p=0.01,p3_n1500,115.0,509744.0,6207.0,13919.0,21091.0,2.1295292385473523,37.0,ba90aa8,,0.0,ok,0.3125,,-2.125,,5.315222746895247,60.684496753757706,20.641120881353817,0.01,-0.016249999999999987,,,,,,
P3,p=0.01,p3_n1500,116.0,493583.0,6251.0,14119.0,21234.0,2.17182539110412,33.0,ba90aa8,,0.0,ok,0.2225,,-1.2249999999999999,,7.0615979065343835,61.23656689914445,24.109522297960428,0.01,0.08499999999999999,,,,,,
P3,p=0.01,p3_n1500,117.0,497353.0,6278.0,14327.0,21913.0,2.161851567755628,34.0,ba90aa8,,0.0,ok,0.26875,,-1.6874999999999998,,6.649786517329234,62.68520144732854,23.205590269561686,0.01,-0.013749999999999984,,,,,,
P3,p=0.01,p3_n1500,118.0,505182.0,6247.0,13873.0,20907.0,2.141348787278778,36.0,ba90aa8,,0.0,ok,0.20375,,-1.0374999999999996,,5.803242698000784,60.228192067720975,21.472729402775343,0.01,0.09250000000000003,,,,,,
P3,p=0.01,p3_n1500,119.0,515982.0,6282.0,14273.0,21790.0,2.1135156038381018,33.0,ba90aa8,,0.0,ok,0.23375,,-1.3375,,4.654032256005182,62.38109610671428,24.109522297960428,0.01,0.07374999999999998,,,,,,
P3,p=0.014,p3_n1500,100.0,681056.0,6310.0,13809.0,19683.0,1.7401177803396575,49.0,ba90aa8,,0.0,ok,0.295,,-1.9499999999999997,,10.763272728078151,57.92515486554775,12.083227339476093,0.014,-0.06874999999999998,,,,,,
P3,p=0.014,p3_n1500,101.0,674524.0,6341.0,13714.0,19899.0,1.7533778426854907,45.0,ba90aa8,,0.0,ok,0.26625,,-1.6624999999999996,,10.215775093040325,58.0607391383131,14.683355361011287,0.014,0.01874999999999999,,,,,,
P3,p=0.014,p3_n1500,102.0,684709.0,6274.0,13837.0,19821.0,1.732746771493158,47.0,ba90aa8,,0.0,ok,0.22375,,-1.2374999999999998,,11.067615935979397,58.277043435495116,13.356198839997955,0.014,0.034999999999999976,,,,,,
P3,p=0.014,p3_n1500,103.0,688224.0,6171.0,13052.0,18493.0,1.72568400616019,50.0,ba90aa8,,0.0,ok,0.2,,-1.0,,11.359232009552553,54.4794397319339,11.465712676614984,0.014,0.10375000000000001,,,,,,
P3,p=0.014,p3_n1500,104.0,698501.0,6135.0,12762.0,18114.0,1.7051986986872807,52.0,ba90aa8,,0.0,ok,0.2275,,-1.275,,12.205054382172458,53.235448672060556,10.266200506758627,0.014,-0.008750000000000008,,,,,,
P3,p=0.014,p3_n1500,105.0,668144.0,6349.0,13910.0,19869.0,1.7664299586199954,43.0,ba90aa8,,0.0,ok,0.2225,,-1.2249999999999999,,9.676863403184928,58.39015245356582,16.069515629896724,0.014,-0.0062500000000000056,,,,,,
P3,p=0.014,p3_n1500,106.0,682108.0,6265.0,13492.0,19297.0,1.7379918027476986,49.0,ba90aa8,,0.0,ok,0.2775,,-1.7750000000000001,,10.851052685169126,56.67735521819089,12.083227339476093,0.014,-0.038750000000000034,,,,,,
P3,p=0.014,p3_n1500,107.0,682121.0,6165.0,13113.0,19382.0,1.737965547682975,46.0,ba90aa8,,0.0,ok,0.2175,,-1.1749999999999998,,10.852136736319796,56.23363125408608,14.012717224575372,0.014,0.07249999999999998,,,,,,
P3,p=0.014,p3_n1500,108.0,671637.0,6384.0,13805.0,20035.0,1.7592715849882592,49.0,ba90aa8,,0.0,ok,0.285,,-1.8499999999999996,,9.972427068865903,58.41290582598461,12.083227339476093,0.014,-0.06249999999999997,,,,,,
P3,p=0.014,p3_n1500,109.0,707969.0,6012.0,12671.0,17561.0,1.686537657192801,55.0,ba90aa8,,0.0,ok,0.24625,,-1.5875,,12.975554234971483,52.23096621346289,8.549245517107117,0.014,-0.05875,,,,,,
P3,p=0.014,p3_n1500,110.0,681044.0,6320.0,13509.0,19033.0,1.7401420462885224,48.0,ba90aa8,,0.0,ok,0.24875,,-1.4874999999999998,,10.762270805970319,56.151276205996545,12.713217886259063,0.014,0.0024999999999999745,,,,,,
P3,p=0.014,p3_n1500,111.0,679577.0,6323.0,13799.0,20099.0,1.7431111577164309,43.0,ba90aa8,,0.0,ok,0.28875,,-2.0375,,10.639678510206757,58.60253909849416,16.069515629896724,0.014,-0.10375000000000001,,,,,,
P3,p=0.014,p3_n1500,112.0,672769.0,6348.0,13866.0,19973.0,1.756958194758485,49.0,ba90aa8,,0.0,ok,0.2325,,-1.325,,10.067945147641682,58.48222241891849,12.083227339476093,0.014,0.046249999999999986,,,,,,
P3,p=0.014,p3_n1500,113.0,680577.0,6253.0,13605.0,19417.0,1.7410866638166729,54.0,ba90aa8,,0.0,ok,0.25,,-1.4999999999999998,,10.72326828477628,57.13868285782384,9.111125068963048,0.014,0.0012499999999999734,,,,,,
P3,p=0.014,p3_n1500,114.0,656031.0,6670.0,14909.0,21450.0,1.7914917029056352,40.0,ba90aa8,,0.0,ok,0.24875,,-1.4874999999999998,,8.642083522936307,62.5584962895154,18.27161652075217,0.014,0.05500000000000002,,,,,,
P3,p=0.014,p3_n1500,115.0,681623.0,6238.0,13717.0,19591.0,1.738971606670721,50.0,ba90aa8,,0.0,ok,0.3075,,-2.175,,10.810597345166585,57.69475241503614,11.465712676614984,0.014,-0.1175,,,,,,
P3,p=0.014,p3_n1500,116.0,669379.0,6421.0,14010.0,19887.0,1.7638955535153364,47.0,ba90aa8,,0.0,ok,0.1775,,-0.7749999999999998,,9.781507013813547,58.516004793365504,13.356198839997955,0.014,0.06875,,,,,,
P3,p=0.014,p3_n1500,117.0,665188.0,6423.0,14230.0,20788.0,1.7725115926568016,41.0,ba90aa8,,0.0,ok,0.2325,,-1.325,,9.425757475816251,60.46935122771715,17.520171209149886,0.014,0.07375000000000001,,,,,,
P3,p=0.014,p3_n1500,118.0,673755.0,6356.0,13807.0,19370.0,1.754945740586559,50.0,ba90aa8,,0.0,ok,0.245,,-1.4625,,10.151037811236714,57.303097036551804,11.465712676614984,0.014,-0.046249999999999986,,,,,,
P3,p=0.014,p3_n1500,119.0,701052.0,6049.0,13046.0,18975.0,1.7001510728375404,54.0,ba90aa8,,0.0,ok,0.27,,-1.7,,12.41346691774074,55.57793292826284,9.111125068963048,0.014,-0.06875,,,,,,
P3,p=0.02,p3_n1500,100.0,823053.0,6198.0,12598.0,16890.0,1.473878445340051,63.0,ba90aa8,,0.0,ok,0.24375,,-1.4374999999999998,,21.75608727635461,50.38360408208005,4.385273147955211,0.02,-0.01874999999999999,,,,,,
P3,p=0.02,p3_n1500,101.0,817042.0,6267.0,12906.0,17208.0,1.4844118212781394,67.0,ba90aa8,,0.0,ok,0.25875,,-1.5874999999999997,,21.321172397022995,51.55105324552266,2.494786984572214,0.02,0.04750000000000004,,,,,,
P3,p=0.02,p3_n1500,102.0,821601.0,6282.0,12848.0,17117.0,1.4764177036462907,59.0,ba90aa8,,0.0,ok,0.21875,,-1.1874999999999998,,21.651243280816896,51.21985276580121,6.397808279064307,0.02,0.034999999999999976,,,,,,
P3,p=0.02,p3_n1500,103.0,826661.0,6005.0,12250.0,16348.0,1.4675828512495208,69.0,ba90aa8,,0.0,ok,0.26,,-1.5999999999999999,,22.016027447511238,48.92963163860858,1.5908549561734562,0.02,0.024999999999999967,,,,,,
P3,p=0.02,p3_n1500,104.0,829381.0,6063.0,12034.0,16215.0,1.4628498971261887,66.0,ba90aa8,,0.0,ok,0.215,,-1.2374999999999998,,22.211447432853998,48.05598389983093,2.956772789134358,0.02,-0.023749999999999993,,,,,,
P3,p=0.02,p3_n1500,105.0,816686.0,6182.0,12528.0,16708.0,1.4850374313376502,65.0,ba90aa8,,0.0,ok,0.21375,,-1.1374999999999997,,21.29534144547052,49.89701503263452,3.425706008551277,0.02,-0.013749999999999984,,,,,,
P3,p=0.02,p3_n1500,106.0,825350.0,6076.0,12318.0,16500.0,1.469868099834347,62.0,ba90aa8,,0.0,ok,0.205,,-1.0499999999999998,,21.92167131531258,49.234249675555624,4.876361587804441,0.02,0.015000000000000013,,,,,,
P3,p=0.02,p3_n1500,107.0,828457.0,6031.0,12519.0,16847.0,1.464456446544503,58.0,ba90aa8,,0.0,ok,0.33625,,-2.3625,,22.145114260040916,50.46536095404526,6.9219125731853595,0.02,-0.09375,,,,,,
P3,p=0.02,p3_n1500,108.0,821450.0,6173.0,12651.0,17162.0,1.4766819601468528,66.0,ba90aa8,,0.0,ok,0.21125,,-1.1874999999999998,,21.640332335956472,51.08652455795981,2.956772789134358,0.02,-0.01874999999999999,,,,,,
P3,p=0.02,p3_n1500,109.0,838323.0,5927.0,11770.0,15780.0,1.44736889588849,68.0,ba90aa8,,0.0,ok,0.16125,,-1.0,,22.850645903012104,46.87781782016813,2.039545739665828,0.02,0.0,,,,,,
P3,p=0.02,p3_n1500,110.0,824549.0,6202.0,12768.0,17013.0,1.4712656478148736,68.0,ba90aa8,,0.0,ok,0.18875,,-1.4375,,21.86396764890179,50.98906553774273,2.039545739665828,0.02,-0.04375000000000001,,,,,,
P3,p=0.02,p3_n1500,111.0,821604.0,6205.0,12681.0,17386.0,1.4764124538757777,60.0,ba90aa8,,0.0,ok,0.19875,,-1.35,,21.65146003974799,51.53023788289365,5.882367263633967,0.02,-0.035,,,,,,
P3,p=0.02,p3_n1500,112.0,811615.0,6299.0,12898.0,17570.0,1.4939706397560144,63.0,ba90aa8,,0.0,ok,0.2375,,-1.3749999999999998,,20.926496235335343,52.18130326778509,4.385273147955211,0.02,0.04749999999999999,,,,,,
P3,p=0.02,p3_n1500,113.0,819805.0,6216.0,12766.0,17225.0,1.479563078524626,66.0,ba90aa8,,0.0,ok,0.195,,-0.95,,21.52137320462248,51.376023394726886,2.956772789134358,0.02,0.028749999999999998,,,,,,
P3,p=0.02,p3_n1500,114.0,803902.0,6543.0,13831.0,18667.0,1.5076371346670516,61.0,ba90aa8,,0.0,ok,0.23125,,-1.3125,,20.362217316586474,55.82606411053348,5.375307775319478,0.02,-0.007500000000000007,,,,,,
P3,p=0.02,p3_n1500,115.0,833675.0,5968.0,12097.0,15990.0,1.4554008957149183,75.0,ba90aa8,,0.0,ok,0.19,,-0.8999999999999999,,22.51901089294177,47.93813371962756,0.9736144320343969,0.02,0.057499999999999996,,,,,,
P3,p=0.02,p3_n1500,116.0,818462.0,6218.0,12517.0,16610.0,1.4819183926019663,66.0,ba90aa8,,0.0,ok,0.2275,,-1.275,,21.424124122869838,49.604616032215446,2.956772789134358,0.02,0.027499999999999997,,,,,,
P3,p=0.02,p3_n1500,117.0,814687.0,6222.0,12905.0,17457.0,1.488554051472815,62.0,ba90aa8,,0.0,ok,0.24625,,-1.4625,,21.150142942091374,52.11539602742462,4.876361587804441,0.02,0.05875,,,,,,
P3,p=0.02,p3_n1500,118.0,814785.0,6248.0,12638.0,16901.0,1.488381503569597,68.0,ba90aa8,,0.0,ok,0.24625,,-1.4625,,21.157267310475074,50.39764212414533,2.039545739665828,0.02,0.01125000000000001,,,,,,
P3,p=0.02,p3_n1500,119.0,838299.0,6010.0,12125.0,16225.0,1.4474102869018308,69.0,ba90aa8,,0.0,ok,0.2625,,-1.625,,22.848936900344935,48.3925391913722,1.5908549561734562,0.02,-0.016250000000000014,,,,,,
P6,"k=25,moves=20",orders_n600,100.0,172244.0,9472.0,3541.0,114.0,1.068222786702452,43.0,ba90aa8,,0.0,ok,0.1075,0.5201558720773986,-1.475,,25.920540926519436,71.25249062991176,0.49628118596649745,,-0.0475,25.0,20.0,,,,
P6,"k=25,moves=100",orders_n600,100.0,171190.0,3967.0,3671.0,2065.0,1.0779751465606013,79.0,ba90aa8,,0.0,ok,0.13125,0.3635876840696118,-0.3125,,25.650812007601278,13.956275709151862,13.248459929980715,,0.13375,25.0,100.0,,,,
P6,"k=25,moves=500",orders_n600,100.0,164660.0,2417.0,1760.0,1613.0,1.1390810925219128,98.0,ba90aa8,,0.0,ok,0.13,0.33460626810639976,-0.5125000000000002,,23.960755346100726,12.06853512967289,18.147639934514192,,0.04874999999999999,25.0,500.0,,,,
P6,"k=40,moves=20",orders_n600,100.0,174770.0,7352.0,801.0,217.0,1.0449647839017007,49.0,ba90aa8,,0.0,ok,0.18875,0.3939845549383552,-1.4874999999999998,,26.563806355901633,63.92040614447857,2.4427081960244315,,-0.04874999999999999,40.0,20.0,,,,
P6,"k=40,moves=100",orders_n600,100.0,172706.0,4382.0,2345.0,694.0,1.0639570605175965,78.0,ba90aa8,,0.0,ok,0.1275,0.3019476158495635,-0.36250000000000004,,26.03852157212497,26.465819515270304,12.959263870237596,,0.06375,40.0,100.0,,,,
P6,"k=40,moves=500",orders_n600,100.0,165502.0,2483.0,1722.0,1497.0,1.1311317036824011,101.0,ba90aa8,,0.0,ok,0.21,0.3540732929079884,-1.0999999999999999,,24.18061803461194,13.288314579785753,18.833982950282138,,0.01125000000000001,40.0,500.0,,,,
P6,"k=60,moves=100",orders_n600,100.0,173905.0,3665.0,1105.0,546.0,1.0529115152927648,91.0,ba90aa8,,0.0,ok,0.09375,0.3150066401062417,-0.2125000000000002,,26.34401716659546,38.597683435872334,16.4616965034623,,0.07874999999999999,60.0,100.0,,,,
P6,"k=60,moves=500",orders_n600,100.0,165573.0,2349.0,1670.0,1500.0,1.1304623809550787,104.0,ba90aa8,,0.0,ok,0.10375,0.24489257941215237,-0.13749999999999998,,24.199130035632614,14.353044426190067,19.500429137801895,,0.08625000000000001,60.0,500.0,,,,
P6,"k=25,moves=20",orders_n600,101.0,172359.0,10241.0,2158.0,487.0,1.0671604629245053,37.0,ba90aa8,,0.0,ok,0.1675,0.4722521551724138,-1.4125,,25.949922476045337,42.64620097272665,3.8668099369787896,,-0.04125000000000001,25.0,20.0,,,,
P6,"k=25,moves=100",orders_n600,101.0,170947.0,4530.0,3995.0,1598.0,1.0802276837886353,74.0,ba90aa8,,0.0,ok,0.25,0.4103691856590697,-1.4999999999999998,,25.588511760258292,18.633103735502164,11.764668756264772,,0.012500000000000011,25.0,100.0,,,,
P6,"k=25,moves=500",orders_n600,101.0,164613.0,2483.0,1838.0,1536.0,1.1395254687843375,93.0,ba90aa8,,0.0,ok,0.18,0.368372582554927,-0.8124999999999999,,23.948464871733485,11.525189756218824,16.95614101388063,,0.018750000000000017,25.0,500.0,,,,
P6,"k=40,moves=20",orders_n600,101.0,174747.0,7806.0,490.0,82.0,1.0451758513149159,48.0,ba90aa8,,0.0,ok,0.07,0.42831565900013774,-0.9750000000000001,,26.55796869342676,89.56036836099935,1.9782321238348708,,0.0024999999999999883,40.0,20.0,,,,
P6,"k=40,moves=100",orders_n600,101.0,172429.0,4931.0,1755.0,676.0,1.0665139966058925,79.0,ba90aa8,,0.0,ok,0.12875,0.3619697577947277,-0.675,,25.967802318849817,29.46260097743447,13.248459929980715,,0.0325,40.0,100.0,,,,
P6,"k=40,moves=500",orders_n600,101.0,165497.0,2484.0,1784.0,1493.0,1.1311788448734426,99.0,ba90aa8,,0.0,ok,0.2,0.23222499671441713,-1.0,,24.179314212492876,12.549703288886521,18.378705031288245,,0.05499999999999999,40.0,500.0,,,,
P6,"k=60,moves=100",orders_n600,101.0,173290.0,4045.0,978.0,491.0,1.058572608925819,85.0,ba90aa8,,0.0,ok,0.15375,0.4288372093023256,-0.6625,,26.187443712811124,42.97424891767838,14.91116861059034,,0.03375,60.0,100.0,,,,
P6,"k=60,moves=500",orders_n600,101.0,165660.0,2447.0,1746.0,1394.0,1.1296424340276507,105.0,ba90aa8,,0.0,ok,0.2725,0.38605263157894737,-1.725,,24.221807972206147,14.097261311823969,19.71835288891614,,-0.06875000000000003,60.0,500.0,,,,
P6,"k=25,moves=20",orders_n600,102.0,172248.0,9546.0,3613.0,184.0,1.0681858306248033,41.0,ba90aa8,,0.0,ok,0.06375,0.5326204656199242,-1.15,,25.921563050704414,61.67178971887617,1.565812798769412,,-0.015,25.0,20.0,,,,
P6,"k=25,moves=100",orders_n600,102.0,171103.0,4719.0,3347.0,2149.0,1.0787814309147143,67.0,ba90aa8,,0.0,ok,0.24375,0.4534510433386838,-1.4374999999999998,,25.628511947888676,13.919207056656127,9.512022390041809,,0.017499999999999988,25.0,100.0,,,,
P6,"k=25,moves=500",orders_n600,102.0,165007.0,2478.0,1783.0,1572.0,1.1358023925248926,97.0,ba90aa8,,0.0,ok,0.09125,0.2390011890606421,0.08750000000000008,,24.051437008643585,11.888419497527872,17.914228959098686,,0.12375,25.0,500.0,,,,
P6,"k=40,moves=20",orders_n600,102.0,174598.0,7541.0,883.0,47.0,1.0465435072716907,47.0,ba90aa8,,0.0,ok,0.10625,0.43257514216084486,-0.0814378554021121,,26.520142324420842,92.72965404897982,1.5041785536497605,,0.09250000000000001,40.0,20.0,,,,
P6,"k=40,moves=100",orders_n600,102.0,172637.0,5074.0,1721.0,678.0,1.0645938046223757,74.0,ba90aa8,,0.0,ok,0.17875,0.40790176187933797,-0.7874999999999999,,26.020910624466378,29.82929841180675,11.764668756264772,,0.026249999999999996,40.0,100.0,,,,
P6,"k=40,moves=500",orders_n600,102.0,165277.0,2464.0,1809.0,1539.0,1.1332538129857608,95.0,ba90aa8,,0.0,ok,0.1875,0.27371059227014904,-0.8749999999999999,,24.121925138067205,11.891776157114986,17.440175388913556,,0.10375000000000001,40.0,500.0,,,,
P6,"k=60,moves=100",orders_n600,102.0,173730.0,4128.0,1047.0,469.0,1.0545214466673345,86.0,ba90aa8,,0.0,ok,0.2225,0.37443166622091467,-1.2249999999999999,,26.29948999004421,42.627611453784674,15.176960976719233,,-0.007500000000000007,60.0,100.0,,,,
P6,"k=60,moves=500",orders_n600,102.0,165448.0,2409.0,1698.0,1482.0,1.1316408688865884,99.0,ba90aa8,,0.0,ok,0.16375,0.31269799366420276,-0.6375,,24.166535639983994,13.94129689329275,18.378705031288245,,0.09499999999999997,60.0,500.0,,,,
P6,"k=25,moves=20",orders_n600,103.0,172226.0,10973.0,1964.0,246.0,1.0683890941288432,41.0,ba90aa8,,0.0,ok,0.0675,0.504899292324442,-0.6625,,25.915941227269098,56.402279000126796,1.565812798769412,,0.03375,25.0,20.0,,,,
P6,"k=25,moves=100",orders_n600,103.0,170989.0,5445.0,3347.0,1737.0,1.0798382445434411,65.0,ba90aa8,,0.0,ok,0.14,0.39564867042707497,-0.4000000000000001,,25.599282797024618,16.856897869093352,8.825679374273843,,0.06999999999999998,25.0,100.0,,,,
P6,"k=25,moves=500",orders_n600,103.0,164920.0,2382.0,1754.0,1546.0,1.1366240797117237,96.0,ba90aa8,,0.0,ok,0.19,0.22661727741764784,-0.8999999999999999,,24.028710940305604,12.772318538096963,17.678423983201395,,0.014999999999999986,25.0,500.0,,,,
P6,"k=40,moves=20",orders_n600,103.0,174742.0,7707.0,678.0,163.0,1.045221737205467,53.0,ba90aa8,,0.0,ok,0.03375,0.37396351575456055,-0.46250000000000013,,26.55669959017052,71.94947938541453,4.212102838866645,,0.05374999999999999,40.0,20.0,,,,
P6,"k=40,moves=100",orders_n600,103.0,172847.0,5058.0,1743.0,648.0,1.06265626224828,77.0,ba90aa8,,0.0,ok,0.20125,0.3545515846257586,-1.4375,,26.074498803894176,30.563901513525554,12.66638368523927,,-0.04375000000000001,40.0,100.0,,,,
P6,"k=40,moves=500",orders_n600,103.0,165498.0,2427.0,1843.0,1501.0,1.131169416574275,94.0,ba90aa8,,0.0,ok,0.20125,0.39262012211308733,-1.35,,24.17957497860269,11.978188141689149,17.199431999592527,,-0.035,40.0,500.0,,,,
P6,"k=60,moves=100",orders_n600,103.0,173788.0,3971.0,906.0,556.0,1.0539877861815903,87.0,ba90aa8,,0.0,ok,0.1225,0.3653564290473018,-0.22499999999999992,,26.314249870522662,42.335872531267874,15.439715649297318,,0.0875,60.0,100.0,,,,
P6,"k=60,moves=500",orders_n600,103.0,165781.0,2429.0,1725.0,1466.0,1.1285024300490738,99.0,ba90aa8,,0.0,ok,0.14875,0.30149490673369495,-0.4874999999999999,,24.25333798598502,13.679943187890728,18.378705031288245,,0.08375000000000002,60.0,500.0,,,,
P6,"k=25,moves=20",orders_n600,104.0,172174.0,10589.0,2154.0,405.0,1.0688695845040028,37.0,ba90aa8,,0.0,ok,0.0575,0.4710252600297177,-0.17756315007429413,,25.90265191562274,46.37283324617638,3.8668099369787896,,0.1225,25.0,20.0,,,,
P6,"k=25,moves=100",orders_n600,104.0,170958.0,4410.0,3741.0,1900.0,1.0801256832695625,69.0,ba90aa8,,0.0,ok,0.13625,0.41390460792239286,-0.37500000000000006,,25.591332871265145,15.7510438932201,10.178468577561564,,0.0625,25.0,100.0,,,,
P6,"k=25,moves=500",orders_n600,104.0,163945.0,2440.0,1894.0,1576.0,1.1458487544802756,98.0,ba90aa8,,0.0,ok,0.1,0.37102100118874654,0.0,,23.773576635492816,10.694427535939456,18.147639934514192,,0.19375,25.0,500.0,,,,
P6,"k=40,moves=20",orders_n600,104.0,174673.0,7932.0,454.0,157.0,1.045855023471196,46.0,ba90aa8,,0.0,ok,0.07375,0.35286902003543685,0.11782744991140792,,26.539184278768424,79.63569582340892,1.0201441786168226,,0.12875000000000003,40.0,20.0,,,,
P6,"k=40,moves=100",orders_n600,104.0,172447.0,4834.0,2006.0,659.0,1.06634778262071,77.0,ba90aa8,,0.0,ok,0.18625,0.3717452263319535,-1.1874999999999998,,25.972399433720934,28.799998718276775,12.66638368523927,,-0.01874999999999999,40.0,100.0,,,,
P6,"k=40,moves=500",orders_n600,104.0,164358.0,2444.0,1833.0,1502.0,1.1419376469074543,98.0,ba90aa8,,0.0,ok,0.09,0.27039534576226365,-0.23749999999999993,,23.881749306798437,12.021804282004718,18.147639934514192,,0.07625000000000001,40.0,500.0,,,,
P6,"k=60,moves=100",orders_n600,104.0,173442.0,3847.0,1143.0,494.0,1.0571725746340594,88.0,ba90aa8,,0.0,ok,0.19125,0.3594919786096257,-0.9875,,26.226165595663826,39.96625993271828,15.699501278982915,,0.0012500000000000011,60.0,100.0,,,,
P6,"k=60,moves=500",orders_n600,104.0,164693.0,2456.0,1824.0,1433.0,1.1387691247043685,101.0,ba90aa8,,0.0,ok,0.095,0.2206231845788223,0.050000000000000044,,23.969383692817562,12.786369654206407,18.833982950282138,,0.15,60.0,500.0,,,,
P6,"k=25,moves=20",orders_n600,105.0,172576.0,9631.0,3037.0,445.0,1.0651568238653555,44.0,ba90aa8,,0.0,ok,0.025,0.49262536873156343,-0.6875,,26.005338745049713,43.86962186150505,0.0203873799338059,,0.03125,25.0,20.0,,,,
P6,"k=25,moves=100",orders_n600,105.0,171366.0,4230.0,3838.0,1854.0,1.0763446527867537,75.0,ba90aa8,,0.0,ok,0.185,0.46750133191262655,-0.8499999999999999,,25.695907895091032,16.03552159341117,12.069186898285015,,0.05374999999999999,25.0,100.0,,,,
P6,"k=25,moves=500",orders_n600,105.0,164454.0,2492.0,1907.0,1660.0,1.1410292944515632,89.0,ba90aa8,,0.0,ok,0.1975,0.38724133386055093,-1.0625,,23.90687234670753,9.673534570258848,15.95638421519761,,-0.0062500000000000056,25.0,500.0,,,,
P6,"k=40,moves=20",orders_n600,105.0,174963.0,7214.0,1082.0,149.0,1.0431941492774932,52.0,ba90aa8,,0.0,ok,0.125,0.4361731458505652,-1.025,,26.61277823244569,67.08989613839735,3.7823560536523444,,-0.0025000000000000022,40.0,20.0,,,,
P6,"k=40,moves=100",orders_n600,105.0,172855.0,4410.0,1948.0,839.0,1.0625824731352322,81.0,ba90aa8,,0.0,ok,0.1475,0.38277703604806407,-1.4124999999999999,,26.076539649184937,23.359213488005114,13.81616244270923,,-0.041249999999999995,40.0,100.0,,,,
P6,"k=40,moves=500",orders_n600,105.0,164985.0,2530.0,1763.0,1522.0,1.136010153422676,99.0,ba90aa8,,0.0,ok,0.17,0.34283828382838283,-0.7000000000000001,,24.04569079714527,12.421987715597478,18.378705031288245,,0.07499999999999998,40.0,500.0,,,,
P6,"k=60,moves=100",orders_n600,105.0,173989.0,3651.0,1157.0,403.0,1.0521390145541512,98.0,ba90aa8,,0.0,ok,0.07,0.33537315418384994,0.1615671145403752,,26.365382845479388,43.49645940702948,18.147639934514192,,0.17124999999999999,60.0,100.0,,,,
P6,"k=60,moves=500",orders_n600,105.0,165235.0,2444.0,1675.0,1415.0,1.1336501116149238,104.0,ba90aa8,,0.0,ok,0.1625,0.27530311017395886,-0.625,,24.11096438576031,14.763986886055402,19.500429137801895,,0.06625,60.0,500.0,,,,
P6,"k=25,moves=20",orders_n600,106.0,172419.0,7291.0,5015.0,618.0,1.0666063412794422,45.0,ba90aa8,,0.0,ok,0.06125,0.4641752923780078,-0.16043823094501947,,25.965248267386713,40.22411536565252,0.5256996681984955,,0.0875,25.0,20.0,,,,
P6,"k=25,moves=100",orders_n600,106.0,171287.0,3217.0,3746.0,2660.0,1.0770764212982789,78.0,ba90aa8,,0.0,ok,0.15875,0.3905143620574482,-0.5874999999999999,,25.67566878041695,14.203133037472892,12.959263870237596,,0.09249999999999997,25.0,100.0,,,,
P6,"k=25,moves=500",orders_n600,106.0,164781.0,2371.0,1752.0,1564.0,1.137937375864266,95.0,ba90aa8,,0.0,ok,0.1525,0.31576872536136663,-1.0,,23.992388044453012,12.694577061501716,17.440175388913556,,0.0,25.0,500.0,,,,
P6,"k=40,moves=20",orders_n600,106.0,174860.0,6954.0,1249.0,116.0,1.0441389891299364,54.0,ba90aa8,,0.0,ok,0.1175,0.5068735538314958,-1.0125,,26.586646031044477,70.62415127623319,4.633963915341023,,-0.0012499999999999872,40.0,20.0,,,,
P6,"k=40,moves=100",orders_n600,106.0,172782.0,4315.0,2270.0,744.0,1.0632558586352219,83.0,ba90aa8,,0.0,ok,0.1525,0.34226666666666666,-0.5249999999999999,,26.05791528076855,24.923847062614513,14.370184036494383,,0.06625,40.0,100.0,,,,
P6,"k=40,moves=500",orders_n600,106.0,165374.0,2436.0,1654.0,1530.0,1.1323387583478333,98.0,ba90aa8,,0.0,ok,0.14,0.43,-0.4000000000000001,,24.147233545655652,14.073974653755355,18.147639934514192,,0.0875,40.0,500.0,,,,
P6,"k=60,moves=100",orders_n600,106.0,173836.0,3685.0,1241.0,397.0,1.0535461985700647,93.0,ba90aa8,,0.0,ok,0.1475,0.3284953395472703,-0.6375,,26.326463216912348,42.80639819415043,16.95614101388063,,0.036250000000000004,60.0,100.0,,,,
