beta,chain,start,proposal_seed,sample,acceptance,phase,code_version,R,n0,n1,n2,mm_dim,height,S
22.0,0,random,922000,26,0.7829233333333333,continuum,644e87b,82143.0,3047.0,2460.0,2177.0,2.1188210111483876,39.0,0.5672542521566442
22.0,0,random,922000,27,0.7829233333333333,continuum,644e87b,84220.0,3149.0,2554.0,2203.0,2.0858825685517424,39.0,0.5467489339075726
22.0,0,random,922000,28,0.7829233333333333,continuum,644e87b,77922.0,3164.0,2451.0,2141.0,2.1880592013520896,39.0,0.4469813087192591
22.0,0,random,922000,29,0.7829233333333333,continuum,644e87b,84911.0,3088.0,2524.0,2125.0,2.0750801905449787,39.0,0.7167000781772224
22.0,0,random,922000,30,0.7829233333333333,continuum,644e87b,83996.0,3040.0,2457.0,2169.0,2.0894008107845448,44.0,0.553226729336032
22.0,0,random,922000,31,0.7829233333333333,continuum,644e87b,84458.0,3066.0,2527.0,2068.0,2.08215329829079,39.0,1.080378133967045
22.0,0,random,922000,32,0.7829233333333333,continuum,644e87b,82381.0,3127.0,2527.0,2186.0,2.115010210750821,38.0,0.4477630848621139
22.0,0,random,922000,33,0.7829233333333333,continuum,644e87b,82066.0,3169.0,2361.0,2264.0,2.120055972792894,40.0,0.47826736083597154
22.0,0,random,922000,34,0.7829233333333333,continuum,644e87b,82205.0,3039.0,2517.0,2189.0,2.1178273579042433,41.0,0.5342083391285435
22.0,0,random,922000,35,0.7829233333333333,continuum,644e87b,81042.0,3159.0,2417.0,2116.0,2.1365759884128366,38.0,0.41254280499983764
22.0,0,random,922000,36,0.7829233333333333,continuum,644e87b,84599.0,3157.0,2474.0,2156.0,2.0799482265566747,42.0,0.49585059625751526
22.0,0,random,922000,37,0.7829233333333333,continuum,644e87b,82553.0,2971.0,2464.0,2112.0,2.112262139344079,42.0,0.9634441487499394
22.0,0,random,922000,38,0.7829233333333333,continuum,644e87b,86343.0,3119.0,2472.0,2238.0,2.052933312352713,38.0,-0.08483931093725516
22.0,0,random,922000,39,0.7829233333333333,continuum,644e87b,81611.0,3129.0,2443.0,2156.0,2.127374120810746,40.0,0.8612632105789153
22.0,0,random,922000,40,0.7829233333333333,continuum,644e87b,82442.0,2964.0,2455.0,2128.0,2.114035033931736,43.0,0.9918746504922353
22.0,0,random,922000,41,0.7829233333333333,continuum,644e87b,83474.0,3135.0,2464.0,2100.0,2.097631211192404,37.0,0.4794387109189522
22.0,0,random,922000,42,0.7829233333333333,continuum,644e87b,81860.0,3045.0,2428.0,2169.0,2.123364858520045,39.0,0.6863521441147427
22.0,0,random,922000,43,0.7829233333333333,continuum,644e87b,79408.0,3081.0,2518.0,2253.0,2.1633180000343453,40.0,0.08869019723193716
22.0,0,random,922000,44,0.7829233333333333,continuum,644e87b,85970.0,3115.0,2515.0,2151.0,2.058671333483044,39.0,0.649576992800224
22.0,0,random,922000,45,0.7829233333333333,continuum,644e87b,82802.0,2972.0,2485.0,2165.0,2.1082926266011226,38.0,0.8287274927600841
22.0,0,random,922000,46,0.7829233333333333,continuum,644e87b,83603.0,3038.0,2476.0,2179.0,2.095593121667897,39.0,0.9861340451440697
22.0,0,random,922000,47,0.7829233333333333,continuum,644e87b,81589.0,3170.0,2541.0,2184.0,2.12772886461926,37.0,0.3066090709966609
