beta,chain,start,proposal_seed,sample,acceptance,phase,code_version,R,n0,n1,n2,mm_dim,height,S
20.0,2,bipartite,920002,19,0.018349,intermediate,644e87b,89876.0,9410.0,14521.0,14989.0,1.9996142194010176,16.0,-86.15511292372945
20.0,2,bipartite,920002,20,0.018349,intermediate,644e87b,90008.0,11896.0,15367.0,12566.0,1.9976571087656723,13.0,-87.13402470071952
20.0,2,bipartite,920002,21,0.018349,intermediate,644e87b,89934.0,12762.0,14597.0,12971.0,1.9987539749856698,14.0,-86.82701892649443
20.0,2,bipartite,920002,22,0.018349,intermediate,644e87b,90102.0,13110.0,13515.0,12871.0,1.9962649009552735,15.0,-87.04010557318281
20.0,2,bipartite,920002,23,0.018349,intermediate,644e87b,90092.0,11046.0,13275.0,12808.0,1.9964129492655962,17.0,-84.52045507258717
20.0,2,bipartite,920002,24,0.018349,intermediate,644e87b,90341.0,10417.0,14025.0,12949.0,1.9927307087370236,17.0,-85.82932144076948
20.0,2,bipartite,920002,25,0.018349,intermediate,644e87b,90473.0,11566.0,14848.0,13648.0,1.9907821851605245,18.0,-86.9508951771098
20.0,2,bipartite,920002,26,0.018349,intermediate,644e87b,90382.0,15589.0,12572.0,12609.0,1.9921252258725284,14.0,-86.65470245207577
20.0,2,bipartite,920002,27,0.018349,intermediate,644e87b,90550.0,10798.0,13917.0,12567.0,1.9896466648386957,16.0,-85.15808987819234
20.0,2,bipartite,920002,28,0.018349,intermediate,644e87b,90515.0,10877.0,13876.0,13674.0,1.990162708414207,17.0,-86.06684662254328
20.0,2,bipartite,920002,29,0.018349,intermediate,644e87b,90388.0,13103.0,12549.0,13916.0,1.992036638260692,15.0,-86.5142669752855
20.0,2,bipartite,920002,30,0.018349,intermediate,644e87b,90424.0,11950.0,14430.0,13250.0,1.9915052178081538,14.0,-86.33871101545226
20.0,2,bipartite,920002,31,0.018349,intermediate,644e87b,90796.0,10344.0,12972.0,12592.0,1.9860244015054125,16.0,-83.2119343000212
20.0,2,bipartite,920002,32,0.018349,intermediate,644e87b,90687.0,10686.0,12600.0,13352.0,1.98762835561411,15.0,-85.4270981054237
20.0,2,bipartite,920002,33,0.018349,intermediate,644e87b,90350.0,12235.0,13553.0,12232.0,1.9925977778040318,16.0,-85.31466344926307
20.0,2,bipartite,920002,34,0.018349,intermediate,644e87b,90439.0,12528.0,14340.0,13258.0,1.9912838458317808,16.0,-86.05155078273087
20.0,2,bipartite,920002,35,0.018349,intermediate,644e87b,89679.0,11489.0,14254.0,13073.0,2.002539626169648,15.0,-85.99549770361081
20.0,2,bipartite,920002,36,0.018349,intermediate,644e87b,89976.0,11457.0,14280.0,13884.0,1.9981313348405578,15.0,-86.40266674486169
20.0,2,bipartite,920002,37,0.018349,intermediate,644e87b,90665.0,12298.0,14694.0,13291.0,1.9879522885607521,17.0,-86.00130994448581
20.0,2,bipartite,920002,38,0.018349,intermediate,644e87b,90211.0,13219.0,12865.0,11816.0,1.9946520825175007,15.0,-84.18856825069783
20.0,2,bipartite,920002,39,0.018349,intermediate,644e87b,90017.0,14137.0,13762.0,12775.0,1.9975237585978012,16.0,-85.74506513012048
20.0,2,bipartite,920002,40,0.018349,intermediate,644e87b,89580.0,12358.0,14854.0,13359.0,2.0040118263688598,15.0,-86.62854769280405
20.0,2,bipartite,920002,41,0.018349,intermediate,644e87b,89748.0,12260.0,13590.0,13803.0,2.0015143676620344,16.0,-85.5354502425531
20.0,2,bipartite,920002,42,0.018349,intermediate,644e87b,89856.0,10660.0,14546.0,13124.0,1.9999109652527114,18.0,-85.18658617607642
20.0,2,bipartite,920002,43,0.018349,intermediate,644e87b,89573.0,12218.0,13822.0,12892.0,2.004115973918477,14.0,-84.92828324434609
20.0,2,bipartite,920002,44,0.018349,intermediate,644e87b,89392.0,12361.0,14242.0,11960.0,2.006811348951109,15.0,-84.72356283503755
20.0,2,bipartite,920002,45,0.018349,intermediate,644e87b,89272.0,12601.0,14378.0,12112.0,2.008600909624472,17.0,-86.74764075511958
20.0,2,bipartite,920002,46,0.018349,intermediate,644e87b,90019.0,12009.0,14385.0,13103.0,1.997494126771759,17.0,-85.30229971794778
20.0,2,bipartite,920002,47,0.018349,intermediate,644e87b,90114.0,13402.0,15709.0,13175.0,1.9960872614802811,19.0,-85.53045699169616
