tau_ell,seed,flat_twin,n_realized,rho_hat,pool_size,rejections,complete,y,median_relerr,mean_m,sd_m,stage,code_version
0.6,6346000.0,True,2036.0,159.0625,29696.0,27.0,True,-0.7497742416613132,0.1779204049392043,69.5,14.625320509308505,A13-twin,3f46313
0.6,6346200.0,True,2037.0,159.140625,29440.0,10.0,True,-0.9168372008435215,0.1211052022115085,70.83333333333333,9.152413160837238,A13-twin,3f46313
0.6,6346400.0,True,1981.0,154.765625,27921.0,6.0,True,-1.0927976874493786,0.08076111617214497,83.66666666666667,15.108496505829647,A13-twin,3f46313
0.6,6346600.0,True,2050.0,160.15625,32681.0,19.0,True,-0.6901228856230178,0.2041160307244966,73.0,12.696456198483101,A13-twin,3f46313
0.6,6346800.0,True,2032.0,158.75,30545.0,16.0,True,-0.8053767203393609,0.15653926114978706,68.83333333333333,12.797135096054378,A13-twin,3f46313
0.6,6347000.0,True,2014.0,157.34375,28867.0,5.0,True,-0.7618026072428437,0.17306027630127052,75.66666666666667,21.878452108562588,A13-twin,3f46313
0.6,6347200.0,True,2034.0,158.90625,31133.0,8.0,True,-0.6730714457461743,0.2122895195974307,80.0,6.260990336999411,A13-twin,3f46313
0.6,6347400.0,True,2082.0,162.65625,32457.0,4.0,True,-0.7968248415137026,0.15965229227507588,79.66666666666667,9.709102258533829,A13-twin,3f46313
0.6,6347600.0,True,2075.0,162.109375,31078.0,23.0,True,-0.768414629032895,0.17044543376507132,78.66666666666667,6.623191577077223,A13-twin,3f46313
0.6,6347800.0,True,2090.0,163.28125,30959.0,22.0,True,-0.6761792302148827,0.21077581137748339,78.0,9.797958971132712,A13-twin,3f46313
0.6,6348000.0,True,1992.0,155.625,29982.0,4.0,True,-1.0662472903412625,0.0858524532377398,71.16666666666667,11.634718160173314,A13-twin,3f46313
1.0,6388000.0,True,1725.0,35.9375,16554.0,5.0,True,-0.7856049049946341,0.1638306276218607,79.66666666666667,14.459137825841022,A13-twin,3f46313
1.0,6388200.0,True,1765.0,36.770833333333336,17830.0,21.0,True,-0.7127497990115239,0.19375378756088013,86.83333333333333,12.7501633976458,A13-twin,3f46313
1.0,6388400.0,True,1684.0,35.083333333333336,17170.0,9.0,True,-0.6556005842945923,0.22100363439907678,81.66666666666667,15.422926656982671,A13-twin,3f46313
1.0,6388600.0,True,1658.0,34.541666666666664,16267.0,6.0,True,-0.6270758766150857,0.2360065864475117,67.0,12.214745187681975,A13-twin,3f46313
1.0,6388800.0,True,1745.0,36.354166666666664,18444.0,15.0,True,-0.8013119967571825,0.15801124800715,74.33333333333333,15.396969398770223,A13-twin,3f46313
1.0,6389000.0,True,1785.0,37.1875,19002.0,10.0,True,-0.6654409106253831,0.2160523972025134,80.33333333333333,12.110601416389967,A13-twin,3f46313
1.0,6389200.0,True,1743.0,36.3125,18042.0,13.0,True,-0.775855619941363,0.1675499798950369,70.66666666666667,8.547904226573124,A13-twin,3f46313
1.0,6389400.0,True,1764.0,36.75,19337.0,0.0,True,-0.6862244042545212,0.20595654404470787,71.83333333333333,13.197221929886103,A13-twin,3f46313
1.0,6389600.0,True,1718.0,35.791666666666664,17971.0,13.0,True,-0.6807170498744507,0.20858494063066546,68.33333333333333,15.743781841306957,A13-twin,3f46313
1.0,6389800.0,True,1665.0,34.6875,16824.0,16.0,True,-0.781449352236996,0.1654057671026356,69.83333333333333,13.702797767852617,A13-twin,3f46313
1.0,6390000.0,True,1711.0,35.645833333333336,16895.0,25.0,True,-0.8778773521186537,0.13247155915729314,79.0,10.601886624558858,A13-twin,3f46313
1.0,6390200.0,True,1754.0,36.541666666666664,17490.0,3.0,True,-0.8485252278316379,0.1417342376725476,68.33333333333333,15.539197748489677,A13-twin,3f46313
1.0,6390400.0,True,1720.0,35.833333333333336,15278.0,27.0,True,-0.7391103905432818,0.18234321568240042,83.66666666666667,11.97775716345371,A13-twin,3f46313
1.0,6390600.0,True,1669.0,34.770833333333336,16719.0,11.0,True,-0.7461001642722783,0.17943197430136604,75.16666666666667,14.274686219551961,A13-twin,3f46313
1.0,6390800.0,True,1751.0,36.479166666666664,18305.0,12.0,True,-0.985614333623058,0.1033678935848183,79.66666666666667,11.413442367080437,A13-twin,3f46313
1.0,6391000.0,True,1804.0,37.583333333333336,19918.0,4.0,True,-0.6003904848576336,0.25096289476276346,72.5,10.61602562167217,A13-twin,3f46313
1.0,6391200.0,True,1710.0,35.625,18916.0,3.0,True,-0.7112743884683613,0.19441313858696202,74.66666666666667,12.878923350446135,A13-twin,3f46313
1.0,6391400.0,True,1854.0,38.625,20303.0,50.0,True,-0.6057981188239995,0.2478573951482101,78.66666666666667,6.623191577077223,A13-twin,3f46313
1.0,6391600.0,True,1718.0,35.791666666666664,18480.0,13.0,True,-0.6182758012300102,0.24083754901142057,70.33333333333333,10.614455552060438,A13-twin,3f46313
1.0,6391800.0,True,1696.0,35.333333333333336,15835.0,8.0,True,-0.723068375646757,0.18920457101080476,80.16666666666667,12.480651692386365,A13-twin,3f46313
1.0,6392000.0,True,1676.0,34.916666666666664,16811.0,1.0,True,-0.5992904858535325,0.2515993496290179,66.33333333333333,15.616230872610288,A13-twin,3f46313
1.5,6432000.0,True,1724.0,8.450980392156863,15912.0,8.0,True,-0.7771058495320093,0.1670683373111892,70.66666666666667,11.430952132988166,A13-twin,3f46313
1.5,6432200.0,True,1768.0,8.666666666666666,17835.0,12.0,True,-0.8045485738744066,0.1568380471604883,76.5,16.646320914844818,A13-twin,3f46313
1.5,6432400.0,True,1772.0,8.686274509803921,16565.0,11.0,True,-0.7053316720019979,0.19709169659928666,77.0,8.966604708583958,A13-twin,3f46313
1.5,6432600.0,True,1699.0,8.32843137254902,15052.0,13.0,True,-0.6571340307600513,0.22022467068879498,67.16666666666667,13.702797767852617,A13-twin,3f46313
1.5,6432800.0,True,1669.0,8.181372549019608,14284.0,7.0,True,-0.5782312155060039,0.264100233081848,67.66666666666667,3.6696957185394363,A13-twin,3f46313
1.5,6433000.0,True,1750.0,8.57843137254902,16526.0,15.0,True,-0.7892238911318464,0.162471095520306,76.5,11.895377253370318,A13-twin,3f46313
1.5,6433200.0,True,1726.0,8.46078431372549,16322.0,15.0,True,-0.6065922736497105,0.24740457501074054,70.16666666666667,18.73410437321909,A13-twin,3f46313
1.5,6433400.0,True,1748.0,8.568627450980392,16117.0,2.0,True,-0.5232382173397445,0.29975178823687,69.0,20.966640169564602,A13-twin,3f46313
1.5,6433600.0,True,1650.0,8.088235294117647,15256.0,17.0,True,-0.6957514681752989,0.2014876964927052,60.833333333333336,15.638627390748418,A13-twin,3f46313
1.5,6433800.0,True,1727.0,8.465686274509803,16701.0,8.0,True,-0.6977361039470578,0.20056904011277485,73.0,10.807404868885037,A13-twin,3f46313
1.5,6434000.0,True,1667.0,8.17156862745098,15538.0,16.0,True,-0.6203222460689637,0.239705364759563,67.0,10.256705123966467,A13-twin,3f46313
1.5,6434200.0,True,1655.0,8.112745098039216,14919.0,13.0,True,-0.6227507975299071,0.2383686860111606,66.66666666666667,17.637082147188256,A13-twin,3f46313
1.5,6434400.0,True,1725.0,8.455882352941176,15115.0,1.0,True,-0.6629619833526973,0.2172891377987074,72.83333333333333,12.44856082712643,A13-twin,3f46313
1.5,6434600.0,True,1720.0,8.431372549019608,15554.0,5.0,True,-0.5922637183920602,0.2557032698087472,71.0,13.099618315050252,A13-twin,3f46313
1.5,6434800.0,True,1686.0,8.264705882352942,15698.0,12.0,True,-0.5365088757761063,0.2907308541504442,70.5,14.815532390029054,A13-twin,3f46313
1.5,6435000.0,True,1783.0,8.740196078431373,17430.0,2.0,True,-0.7410701981277964,0.18152222316880356,71.33333333333333,13.276545735494103,A13-twin,3f46313
1.5,6435200.0,True,1755.0,8.602941176470589,16292.0,7.0,True,-0.7483053505375947,0.17852319447715737,70.83333333333333,15.664184200483174,A13-twin,3f46313
1.5,6435400.0,True,1759.0,8.622549019607844,16600.0,14.0,True,-0.6937869269261031,0.2024011953606514,80.66666666666667,15.920636503188767,A13-twin,3f46313
1.5,6435600.0,True,1704.0,8.352941176470589,16206.0,17.0,True,-0.6485534234562257,0.22461904504957156,75.0,9.50789145920377,A13-twin,3f46313
1.5,6435800.0,True,1778.0,8.715686274509803,16049.0,5.0,True,-0.7054543948411557,0.19703601033929502,69.83333333333333,12.812754062521714,A13-twin,3f46313
1.5,6436000.0,True,1771.0,8.681372549019608,15543.0,0.0,True,-0.7871186813485305,0.16326057383846762,75.5,7.176350047203662,A13-twin,3f46313
