i,j,t_i,x_i,t_j,x_j,true_spacelike_distance,common_future_count,common_past_count,minimal_enclosing_interval_count
263.0,405.0,-1.0715198527999887,-0.5533799123544278,-0.35427348932886815,0.8239513724793853,1.1758397519515218,164.0,14.0,79.0
306.0,691.0,0.07689711143284228,-0.3942206906813751,0.010666013744062841,-1.0521442887956878,0.6545814713651945,94.0,100.0,24.0
194.0,269.0,-0.19781307175060325,-1.5349437202682865,-0.3390614841309949,0.5147780854407191,2.044849228378221,50.0,12.0,206.0
210.0,360.0,0.5326340779214358,-0.9952574500960807,0.6378671760572332,0.15877952007096094,1.1492290126728733,30.0,168.0,80.0
469.0,474.0,0.6257650755627373,1.2188714783842196,0.08557004294570492,-0.24019875383728664,1.3553874978362475,14.0,111.0,99.0
27.0,262.0,0.6987892528421038,0.5030970185580178,-0.16673781248952757,1.7592681599607214,0.9104003710848236,32.0,12.0,70.0
474.0,622.0,0.08557004294570492,-0.24019875383728664,0.5046906923888312,-0.9254018173676085,0.5420711387647477,53.0,167.0,26.0
226.0,621.0,0.7520513391448502,0.022259837995374676,0.09689231658613773,1.3804223460141969,1.1896941007451831,27.0,81.0,96.0
491.0,492.0,-0.48866474479605193,0.44952255891686344,0.015297517314235343,-0.7704397381246438,1.1110040704567525,99.0,58.0,80.0
360.0,487.0,0.6378671760572332,0.15877952007096094,-0.49143137018549465,-1.4980748366887011,1.2123741802626509,56.0,1.0,377.0
