target_index,t,x,inertial_accessible,rindler_accessible,rindler_wedge_accessible,rindler_finite_coverage_accessible
710.0,0.02091609131743155,-0.8397267643182655,1.0,0.0,0.0,0.0
711.0,-1.2687282197481657,-0.2538393149012449,1.0,0.0,0.0,0.0
712.0,0.59818816531538,-1.266313322728525,1.0,0.0,0.0,0.0
713.0,-0.5258717487030689,0.4130148098192297,1.0,0.0,0.0,0.0
714.0,0.34756834658678226,1.0720235840855927,1.0,1.0,1.0,1.0
715.0,1.6754988649374702,-0.1595265417967446,1.0,0.0,0.0,0.0
716.0,-0.6675018241602846,-0.7843517435935056,1.0,0.0,0.0,0.0
717.0,0.803632371466521,-0.3836286694860577,1.0,0.0,0.0,0.0
718.0,-1.5679936921992659,-0.2799713500359717,1.0,0.0,0.0,0.0
719.0,0.6242710251297869,1.073479417707714,1.0,1.0,1.0,1.0
720.0,1.0393870685687383,-0.07423591331380838,1.0,0.0,0.0,0.0
721.0,-1.0853580318134326,0.8834882794768039,1.0,0.0,0.0,0.0
722.0,0.30156189933475863,-0.6180299881400039,1.0,0.0,0.0,0.0
723.0,-0.36387114231026274,-0.5674398594739953,1.0,0.0,0.0,0.0
724.0,-0.2622942342240435,0.44835961858120715,1.0,1.0,1.0,1.0
725.0,0.13121358579032716,1.7997144574048574,1.0,1.0,1.0,1.0
726.0,0.7231916494800434,-0.07800114916311822,1.0,0.0,0.0,0.0
727.0,-1.384099447328082,0.026398778839596272,1.0,0.0,0.0,0.0
728.0,-0.7265491473172978,-0.6640480609184983,1.0,0.0,0.0,0.0
729.0,-0.3045987545197475,0.22529505490017385,1.0,0.0,0.0,0.0
730.0,0.7139404442162065,1.2024673229084757,1.0,1.0,1.0,1.0
731.0,-0.8589471437980221,1.12978487512276,1.0,0.0,1.0,0.0
732.0,-1.2258617837309727,0.5414194901922385,1.0,0.0,0.0,0.0
733.0,0.7531144045261255,0.1388794110142346,1.0,0.0,0.0,0.0
734.0,0.5455558529502249,0.41233375493567637,1.0,0.0,0.0,0.0
735.0,1.7911992448083924,0.09565802724260766,1.0,0.0,0.0,0.0
736.0,-0.5411517378233857,1.449022809534362,1.0,0.0,1.0,0.0
737.0,-0.28775054908306696,0.018983981604805317,1.0,0.0,0.0,0.0
738.0,-0.8543898991239183,0.017776503128907557,1.0,0.0,0.0,0.0
739.0,1.217556772687486,-0.780895370913893,1.0,0.0,0.0,0.0
740.0,-0.4807964522259005,0.5139969810293544,1.0,0.0,1.0,0.0
741.0,1.653536552360542,-0.15693464181609745,1.0,0.0,0.0,0.0
742.0,1.2513184650090103,0.635923801605714,1.0,0.0,0.0,0.0
743.0,1.4563179779227795,-0.06706458866892936,1.0,0.0,0.0,0.0
744.0,0.21510636885637568,1.5462541549778979,1.0,1.0,1.0,1.0
745.0,-0.22714704934930152,1.2477717080103021,1.0,1.0,1.0,1.0
746.0,-0.7188723059608559,1.136780352823902,1.0,1.0,1.0,1.0
747.0,0.39455315224855436,-1.3231016032570821,1.0,0.0,0.0,0.0
748.0,0.20576362495708933,0.22832120324695862,1.0,0.0,1.0,0.0
749.0,0.4737245519798954,0.43814118702995264,1.0,0.0,0.0,0.0
750.0,0.32634304927594204,-1.1995669011872114,1.0,0.0,0.0,0.0
751.0,-0.8149404431205549,-0.7605368583823563,1.0,0.0,0.0,0.0
752.0,0.9014557331609216,-0.6396678469691285,1.0,0.0,0.0,0.0
753.0,0.7509017873854313,-0.10150563441535126,1.0,0.0,0.0,0.0
754.0,-0.4491801568130036,-1.0112802081962193,1.0,0.0,0.0,0.0
755.0,0.6253512273463824,0.5676774000165734,1.0,0.0,0.0,0.0
756.0,0.2925219302680384,-0.3026539282399003,1.0,0.0,0.0,0.0
757.0,-0.4832819801601076,1.280201250904035,1.0,1.0,1.0,1.0
758.0,1.5977255301613327,-0.06430821965193495,1.0,0.0,0.0,0.0
759.0,0.5853443165007124,-1.3664277078857974,1.0,0.0,0.0,0.0
760.0,-0.380996007753152,1.300576125281637,1.0,1.0,1.0,1.0
761.0,0.7485248323293772,0.8635562791563021,1.0,0.0,1.0,0.0
762.0,0.6889858754487759,1.1091127902610534,1.0,1.0,1.0,1.0
763.0,0.848373107882475,-0.4977425989086539,1.0,0.0,0.0,0.0
764.0,0.1673115511556662,1.2575106797790871,1.0,1.0,1.0,1.0
765.0,-0.1300058705161411,-1.401029004627848,1.0,0.0,0.0,0.0
766.0,0.2873080603569913,0.7668073536137885,1.0,1.0,1.0,1.0
767.0,-1.2309626127974784,-0.5082790505162447,1.0,0.0,0.0,0.0
768.0,-1.1279335348679975,-0.5482380363279302,1.0,0.0,0.0,0.0
769.0,0.6546120743559278,-0.6518983025990716,1.0,0.0,0.0,0.0
770.0,-0.41262939392241504,-0.09487340960388695,1.0,0.0,0.0,0.0
771.0,-0.6964552202143484,0.9402298345042213,1.0,1.0,1.0,1.0
772.0,1.1004576936739712,-0.14611166460861855,1.0,0.0,0.0,0.0
773.0,1.5797444353441152,-0.20398043208364203,1.0,0.0,0.0,0.0
774.0,-0.8162218936964334,-0.5841492216200226,1.0,0.0,0.0,0.0
775.0,-1.8107282384420298,0.052242439730992456,1.0,0.0,0.0,0.0
776.0,0.07638298716218594,-0.15600887624512433,1.0,0.0,0.0,0.0
777.0,-0.4923859527998946,1.4371801796382755,1.0,1.0,1.0,1.0
778.0,0.03271985751884632,1.3251442817067678,1.0,1.0,1.0,1.0
779.0,0.608930054516533,1.0611526317519768,1.0,1.0,1.0,1.0
780.0,-0.6550475921880534,-0.3694479823738736,1.0,0.0,0.0,0.0
781.0,0.9265249408186498,0.19082559842638033,1.0,0.0,0.0,0.0
782.0,0.0520764411469723,1.235383416059463,1.0,1.0,1.0,1.0
783.0,-1.1093587018891489,-0.5864615226562214,1.0,0.0,0.0,0.0
784.0,-0.16466112049022374,-1.3120083192567686,1.0,0.0,0.0,0.0
785.0,-0.4273958917507188,-1.1137578785409583,1.0,0.0,0.0,0.0
786.0,0.7216577250097735,-0.35793001866398055,1.0,0.0,0.0,0.0
787.0,0.41943973910699617,1.497686782023254,1.0,1.0,1.0,1.0
788.0,-0.19727484198544376,0.8808361022763949,1.0,1.0,1.0,1.0
789.0,-0.23155401051702285,1.2559239563923004,1.0,1.0,1.0,1.0
790.0,-0.704053542536438,-0.9065974063541167,1.0,0.0,0.0,0.0
791.0,-0.8843859415418929,1.005611145708532,1.0,0.0,1.0,0.0
792.0,-0.05942275608888137,1.2117113122442449,1.0,1.0,1.0,1.0
793.0,-0.36935802904395443,-1.1151408188490806,1.0,0.0,0.0,0.0
794.0,-0.656131932944124,-0.24745495548159066,1.0,0.0,0.0,0.0
795.0,-0.05180925934930558,0.8445104588831456,1.0,1.0,1.0,1.0
796.0,1.3433867440599747,-0.4716241792461788,1.0,0.0,0.0,0.0
797.0,-1.340933556408776,0.1839628919812425,1.0,0.0,0.0,0.0
798.0,-1.4176106397292743,-0.1343224897696281,1.0,0.0,0.0,0.0
799.0,-1.058953753189443,-0.6482249858825426,1.0,0.0,0.0,0.0
